"code","iso","country","CTH.1950","CTH.1951","CTH.1952","CTH.1953","CTH.1954","CTH.1955","CTH.1956","CTH.1957","CTH.1958","CTH.1959","CTH.1960","CTH.1961","CTH.1962","CTH.1963","CTH.1964","CTH.1965","CTH.1966","CTH.1967","CTH.1968","CTH.1969","CTH.1970","CTH.1971","CTH.1972","CTH.1973","CTH.1974","CTH.1975","CTH.1976","CTH.1977","CTH.1978","CTH.1979","CTH.1980","CTH.1981","CTH.1982","CTH.1983","CTH.1984","CTH.1985","CTH.1986","CTH.1987","CTH.1988","CTH.1989","CTH.1990","CTH.1991","CTH.1992","CTH.1993","CTH.1994","CTH.1995","CTH.1996","CTH.1997","CTH.1998","CTH.1999","CTH.2000","CTH.2001","CTH.2002","CTH.2003","CTH.2004","CTH.2005","CTH.2006","CTH.2007","CTH.2008","CTH.2009","CTH.2010","CTH.2011","CTH.2012","CTH.2013","CTH.2014","CTH.2015","CTH.2016","CTH.2017","CTH.2018","CTH.2019"
776,"TON","Tonga",3833.8823801935,3946.223339414,4064.5687696037,4178.0333594763,4289.3906076472,4907.113677864,6318.499253486,5484.2655238065,5219.5719038577,6566.4591830123,6444.6909462054,7699.2219568277,6681.6554908772,7162.7985117,6868.2033952876,7748.9224015412,7836.4066751048,8519.7070187097,9912.9429696718,9797.8833677542,9486.8174539502,9080.2773274852,9551.760616628,15966.9225135251,10587.2957610174,9491.5461633256,10285.6087686206,7184.3757023106,9652.3325088478,6104.688571875,6449.6822512402,7540.6424752744,6906.8151680231,6849.9837222951,6518.9591762387,6372.4011099332,6399.2014219848,6665.9424458149,10087.3069919406,6852.0362639092,6949.011793112,6642.9576162319,7373.5144890551,5130.7692123597,5752.1230591501,6046.6240889327,5757.2238336446,5045.6426590936,6046.5087223052,5404.6030384288,5254.362156594,5884.9172659753,9112.1596865501,9782.471694522,9350.3238800981,7792.8676745613,8589.4542057887,9871.601126433,11483.0736721535,11678.6804579147,13232.6558156536,16540.8248781949,18894.2327170523,18537.382861764,11299.0560026263,13281.6895550024,10381.7507012949,10984.7567672802,12381.4943499198,14542.4122007334
780,"TTO","Trinidad and Tobago",9584.2826389696,9714.216724633,9876.1241802467,9991.3986423763,11699.991254195,11440.3398606268,12418.907918246,13763.609879844,12077.7927756949,13012.6034328651,13170.3964497474,13154.0318699607,13518.6030221898,11439.3697144061,14713.5377505184,13905.4716240259,14678.0379599829,14579.9163888158,21431.9779968201,25226.1926557211,24373.8212101425,23624.6771953533,24017.3320520255,45788.1952086048,30026.0313602413,38595.5139073331,37889.7613324108,44963.7953533896,30048.1119866865,31214.4202614078,31784.164368801,30535.5272235482,33675.378363183,31090.3563590792,29036.3882037359,26586.4295573596,22383.6281886593,41327.5633493328,37948.0280992589,42654.4707167108,53910.3610703796,48148.0633067835,37866.4200320382,37807.1946145436,30545.8980744078,26065.4006946581,22636.0143229132,24785.4266705727,22677.6129545461,20653.517878571,20613.2691145433,25199.7741085002,26240.1365740271,24872.9311636285,24370.5441083736,28524.1660400821,20744.4956234479,26657.2370446804,26348.9610739172,24674.9702447401,21026.885385244,20526.675763536,18815.584392497,20726.8114135369,20361.6579465512,16280.2617975316,18938.1818708712,19030.1373919964,19910.2896054276,19523.2185592658
788,"TUN","Tunisia",57669.6184301224,63202.8706667207,78977.8965935239,62733.3728530724,61214.5337650184,56916.2444600736,63186.2445868478,50308.3470497599,51287.0708601481,51214.4199021953,51983.1827189614,57328.2403453777,48381.2399671015,61688.7817095405,58421.971877086,63763.4828186946,71075.7451242794,75814.5320311164,69437.5132577038,70533.5874852761,67419.354609747,68474.0888076619,78984.327082078,82816.3625687709,98152.594319299,108442.215994208,111906.426727942,114664.417220955,114659.59019867,111905.672036033,110045.729244803,114945.954589407,119117.417897432,123944.516240217,147797.925379895,163835.829177747,155752.859363274,161539.788643324,158269.82046784,145731.414578905,139172.763211796,142937.732745739,141888.614255407,138422.04514254,141373.402674494,140197.813911841,139021.556775659,143888.34175496,151212.442306604,146002.753475263,153261.739029157,150587.557142895,147033.96175627,141425.072037639,160664.50565298,156520.046384242,158475.98135933,144058.672215931,131589.860031028,131539.821152455,138793.265935372,151034.658978763,156908.421570608,154392.530184951,153976.523412272,159829.452046016,154400.695212344,135757.150878033,126979.280198738,133288.566271151
792,"TUR","Turkiye",157528.114405341,172433.932712694,173516.0855523,143486.174360616,201862.7558813,185280.085090232,229963.434879893,194816.309798414,174654.474616337,182344.855621322,179073.400014327,173705.698139086,121483.787309169,246705.551515588,228907.27466859,285422.100285279,252878.230050836,413741.854492893,300316.560036759,353171.450092496,351922.386357883,330519.688109751,336496.835890447,279975.289796675,260156.903317017,242919.734216618,293767.928598125,320834.059341151,454347.492870894,641327.877118879,702531.944079026,783789.702888059,831595.174022075,931745.916128025,907971.352102455,937755.787697936,941019.017308194,1017800.99624325,1085406.30991574,767332.875200047,660013.338062487,621585.833496702,741081.926073625,887826.119429566,949289.495455475,999139.431854299,824842.944482555,713087.716068245,771173.392400668,895845.832788451,810669.274821147,846549.373184224,891739.420351153,805721.077995558,868245.653910257,754785.675923234,867614.57713872,984659.801107324,784470.459904091,737950.640635375,776249.715177746,814492.0079127,741943.976695841,602125.507583194,484301.78772703,688219.938547033,536704.587291147,599325.44259701,558523.555216585,779545.439047596
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,"TCA","Turks and Caicos Islands",21165.5235291956,15108.1254790785,20703.9277907066,17015.4853039157,17646.8645694844,19005.8275242899,17640.5498725437,16700.0579038554,14284.5999443429,15833.7856468891,12041.5450520727,9507.8548419314,8988.3867515614,9763.7807741262,8237.0930523088,7859.6813359875,7811.5237789158,7709.4151577741,7098.9675849633,5743.4676970755,5143.88777485,5354.3609012828,6747.3119344266,6012.6221696198,5669.5176257311,9025.9603763274,9197.4215901136,7542.4016946577,8355.3920335665,9620.4973422941,8656.0018247657,7839.130081913,8139.5166420271,9592.4166082619,9372.2084847626,10625.6865040523,10750.4650605902,7447.0325367929,7879.3413424185,7434.6303114447,5593.0277448635,6264.3581390083,6175.7148153129,7864.805523157,7738.9468195293,9083.0012231091,9147.1968991354,7926.8354587543,8082.2939551248,8577.1975659723,7847.8669880168,8638.3550884688,9359.0075712997,9014.342900749,8988.8421020874,9552.3700563914,9562.9974707252,9971.6507613401,9197.0155290442,10159.4971746587,10852.6755036542,10474.2157775413,9359.2392312242,9091.2001226606,8588.7849236332,8747.4592063505,9241.0815853577,7829.2412632258,8171.9518462372,7446.6790168085
798,"TUV","Tuvalu",820.6524002803,814.8703949126,778.4619049961,829.7442853239,829.6906450173,2890.7172345314,2578.5124972898,3733.5975957427,2473.4873122447,2084.4923697863,3200.2080977115,7323.19734791,3869.4125240693,3831.8709522032,6635.7498174614,4764.660850043,6641.0198686946,5705.6361364846,5143.9381544262,8810.8140518464,7295.8491954839,7430.59644704,7675.1122072538,6622.1349819542,6375.9589520521,5870.1874669597,16668.948996795,8282.3049513074,10716.1069019645,4444.2801703284,2947.7152326914,4998.2452277196,5391.8337071512,7025.0433014689,4863.1370966604,13087.2771730283,9197.9983997497,3489.4616277532,16198.7231606246,9165.0674236976,15568.0760767838,51197.3552233801,15626.052477795,7325.4310664503,37724.3456257629,7158.2838095378,16755.9186907315,7669.1584420648,47601.2517604403,51890.4542056685,59521.9285521748,53685.3720426513,65439.693306518,15931.6893637426,39826.1878536203,41105.1916874796,29636.2769730226,56741.6057229446,65333.8688790505,80740.4009689616,68321.9639736499,65001.440687677,96520.9633481354,69418.702598094,128863.79467516,112168.512753589,153347.446658331,94138.8786204095,90441.4406837408,145109.287279109
800,"UGA","Uganda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,"UKR","Ukraine",50500.87152,59584.74774405,53845.0799408013,52884.6719840496,48187.3422201501,42185.0271800002,41540.1741600699,42846.5441899998,43252.8485899998,44949.1054499997,42278.2668881,42812.7514540501,53805.3514581004,47846.7094381,57709.27610305,55905.9923271007,64370.4030930504,62386.6687189994,60637.8651199999,39672.2758840494,66999.2891700004,53138.7065226998,51412.347230999,68406.4216390002,91135.3551899999,82557.1233589996,143987.374706999,115949.006859001,119042.891978,142169.22748549,167911.5181645,149169.3472518,152388.5534683,132100.3188968,146696.1065375,121831.7571393,123558.3104954,113937.4163847,176471.6142906,133458.1339036,79971.8277501999,56286.8709410095,63431.5317224299,62997.7348032999,71681.1415623004,80002.7673522998,64212.9614533007,70658.6123432999,78202.7373262999,87045.8461632996,102174.4590233,131010.1244433,118400.499359999,101688.339711,103685.82074,116163.8308,95086.9994699994,90642.0873699999,97415.9530889999,107589.0942533,112728.373333299,119046.822741186,106291.512442337,121707.844637949,55858.630342561,68454.2705385821,76473.74006331,78974.1406619751,63466.6790230085,65903.7240236569
784,"ARE","United Arab Emirates",8497.0412456371,8493.7205067309,8531.5526761349,8558.2250943125,10391.1332651755,10423.3905493504,10474.775994077,13456.9927350554,13462.3811065918,19517.1049379438,19555.574873555,19585.5822903386,22724.9571642058,22805.9383957622,22923.565174378,25000.370539237,25943.353332745,26763.759114953,26366.7316864631,26601.8907058686,26849.7709854364,28463.0717012844,28721.0533967667,29546.6903652414,44528.8970947127,44354.0028812349,44241.435590078,45109.7006324405,45000.0913867,45219.6411807715,44470.197875,46833.252404155,48411.1624700749,51045.7641880956,51877.0157540945,52505.8543821868,56980.5393821571,60821.3313521168,63632.6597266037,70646.578757044,73531.4667862922,71834.3621235077,74034.7858631034,77481.8347380004,84136.2585940004,83373.665508116,84203.0955460097,89252.6218679996,89653.5594859992,91243.4634176442,85549.7740083353,93167.5209555075,81847.1139901278,85453.8345534693,81520.2210609244,76745.4143575241,83172.4119501416,85754.2076118123,75926.7171787289,81045.3142413815,81035.1631690013,78410.3500999984,76272.2947293194,76472.3293303837,76729.7784944157,76782.3956610001,84278.9900578159,84468.6169787145,84577.1939110007,84741.1310258152
826,"GBR","United Kingdom",1143603.20179835,1250961.43040326,1094574.31217864,1342210.33827133,1357742.89027296,1152425.06921731,1216771.05659395,1257309.57503993,1102547.56697732,1149644.58116385,1199952.7668809,1049555.68865666,1168706.75633141,1253569.34931394,1434359.32612891,1776116.96913094,1859095.86807182,1806786.91871058,1994647.61449349,2149021.27036702,2717711.30127925,2375818.30554426,2626665.3764966,2887957.67667849,3091434.71269762,3234027.82940378,3052592.3655977,2709539.14666237,2850723.3092007,2660716.97345128,2966332.9120604,2767691.56317216,3168174.11689895,3172706.80224295,2871476.99525416,3096900.64717454,3215494.41013571,3236222.38989637,3271949.50326402,3115908.0479528,2844567.56883946,2918438.32837413,2831303.94806927,2582403.23099517,2700290.68578,2970166.15417628,2380882.86597486,2478667.39226373,2580515.78784826,2439422.24404119,2448032.43927624,2335841.36995577,2389047.55282839,2092181.76522106,2286916.43743925,2045316.40546938,1876644.52276026,1816266.41212257,1776219.05838686,1715720.00731672,1758695.45397379,1659858.95836894,1473486.90579811,1693841.65220532,2049917.70156162,1947832.6768397,1882226.51896527,1996834.74272501,2260109.5913419,2139043.63361082
840,"USA","United States of America",3746503.68199365,3664993.60124151,3750778.95941722,3869581.75711873,3998924.72405326,3963031.24205951,4103225.12028074,3835824.53872836,3769565.67498372,4276862.93157045,4785215.63740041,4984124.36653381,5396895.08846749,5391186.6602304,5646920.00448602,5789880.30916634,6054352.35046127,6352502.52875207,6424794.07880428,7085618.845708,7733474.23296629,8549646.27454598,8791149.97754785,8053323.71842629,7999799.6600622,7325852.0492556,7488680.85527892,6784277.55605896,7083295.12863789,7090782.280292,6964464.54751468,7056290.25916968,7155227.23511684,7137157.75487782,7877885.15291489,7758244.93703278,7235073.30581222,7131893.68621767,6720264.90131102,6714998.05716165,6797744.43042953,6816877.67905208,6950301.98994792,6709315.64465287,6789143.14835362,6501285.01363158,6326309.8375255,6521534.41382693,6021280.11240438,6089503.4896158,6167520.83099402,6377479.96294293,6377116.63179228,6535163.57099161,6680922.22101935,6297742.22444715,6446707.10438854,6481440.99800041,5677025.68678104,5563844.48686951,5557640.34970119,6520477.0119076,6265976.16624982,6292549.8288567,5974839.2551164,6337322.05791098,6147535.03621555,5477191.66379528,5040072.74067644,5270166.15269393
858,"URY","Uruguay",5364.5394612945,6066.8827970338,5872.6039075141,6074.4116610407,6604.5068009447,8131.7836783065,9201.5071694001,11779.3991430028,8686.1406039834,9003.7036389379,16133.1004308631,17537.4013618762,14734.8166566864,11270.0529390136,24895.4800172864,28277.8172814908,24353.2153833347,34245.6176788025,24989.8609161493,15654.5668439402,16364.4524104511,17489.0938365294,25087.1625217154,20516.3840132438,19089.2106122448,31651.0356907171,40980.5462386343,81639.4197057518,95752.2311720822,134014.768955347,144549.078095981,171612.269580148,141512.345983642,169563.683828218,158472.989873009,164640.808187163,165476.539307574,161868.400179851,127122.589301114,143708.647820527,108447.310538064,173291.257295696,154445.225612749,146191.331540492,155661.282551845,158320.829479687,155245.22827358,175701.711870041,175803.860078605,135751.44928093,139350.946480695,119806.398527324,119892.613326442,151142.080366013,153391.461167014,165160.007079866,182602.747896216,163731.933388675,135981.13395712,116230.444816522,115049.247830092,117507.090198766,116197.384413672,125199.219115868,192903.820115347,190484.761714141,86603.9677507189,117491.269161286,109167.425550887,107838.993868095
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,"VUT","Vanuatu",1499.9007489214,1585.6495961924,1691.3676795671,1952.7019772485,7192.4673050554,5636.8217766492,2606.4769673076,2108.5932998041,2564.8099737563,3429.7303625535,3107.0692418149,7857.9218001037,7301.3334284475,6978.1119079541,7254.1876910146,6516.2667896128,7940.953273033,8264.5977128141,7957.3828938522,8293.2669405449,8533.5337248937,9586.5161290485,9901.4651293297,11263.7553258469,10204.5711959919,6576.0752295818,7347.8896080958,8571.8543963741,9616.3635550582,17368.4202781459,15116.5419057198,16930.2483223495,6988.7819017715,6603.9136054998,7565.1352498308,7252.5157700095,8183.771174222,11415.0144665194,14309.5285374661,10754.8512560615,13063.2852316121,9866.0361569056,8864.1705980704,12003.1364739426,14477.0166053467,20255.4864693381,16726.1912054096,12755.6888417111,11454.8554775873,11384.6173520029,17358.8072148472,17315.0015178545,18540.8862843753,24661.8978040454,20564.7152664208,23699.5958503634,28125.6567813833,27519.2413419476,42398.0088118534,36916.1152568448,38343.2457176145,28051.720172861,27512.3186871621,23811.1137471641,21570.8980408756,21683.112870939,16631.9998804827,35499.5195928933,20784.4684060728,19630.8612945896
862,"VEN","Venezuela",85678.8818600903,84015.6123569878,70156.9336718263,75588.5748981272,69873.8849261655,87242.5164139591,80578.0136503428,102651.390341863,103995.508858888,113863.550117918,113369.557736438,114335.37171952,123963.517319804,134173.500218469,135517.512390859,152052.238886891,147337.228722161,167257.72608192,179561.953160801,182503.284012909,201092.352798699,227003.931332269,290955.833154361,266925.476903539,247600.331057945,281459.114462139,255545.132702374,242236.32414396,262665.597266583,248010.834215372,249575.202430376,255140.287259079,281818.15904358,283920.979247926,313409.53212578,320992.04878177,337393.561987404,331594.758119949,325849.378090418,388339.793237971,404611.185235824,437603.946884215,403626.79009697,483169.09612454,533354.233342118,570334.152225034,540300.374802385,509299.044187043,560074.435731578,485961.160294515,407510.473392119,501724.520657589,509333.894503915,481459.835452537,628180.655173286,439855.907508736,347062.199178441,321997.925082125,262976.614308199,286632.682033449,186854.917510273,191464.012810785,194587.1045084,185544.354517787,181518.83616815,242929.554835338,296642.6454946,312839.49538103,306823.923102704,306380.438267835
704,"VNM","Viet Nam",96239.1557080486,96714.9373408999,96856.422144589,97405.1985592788,212621.668231112,315980.282276508,345712.857653642,374474.639996468,422967.112560981,500214.28330902,665327.225835632,677325.143956996,826273.039538637,963901.73493436,994978.675908269,978570.242689319,961097.769100643,941481.725191642,919178.996928315,899316.776093273,880935.486246829,864561.402247175,858064.080946528,840779.818157563,819463.561770611,754753.458636177,860398.78859554,777354.088450592,756958.039868558,779283.074779198,745973.886523119,778906.715999606,888036.956522263,1038287.85362818,1024711.92856,1066789.93455799,1114321.0231368,1153344.93108453,1175569.23390158,1303406.91971806,1328021.56707553,1408011.29715608,1478699.96466196,1603263.97436737,1929954.05578913,2037192.80131371,2196097.08735202,2279634.67911323,2411893.56607894,2760009.40898059,2800817.09139922,2857799.55843423,2897212.8108406,3332152.66958936,3009122.94253886,3085455.28987173,3126501.60525421,3181893.09738113,3242574.96417151,3910859.60353609,3984410.73932803,3540384.96380939,3641108.64394733,4247771.60199963,3841879.85752029,4470766.33605319,4633366.15812347,4877581.33126864,4983955.27245054,5148305.1369901
876,"WLF","Wallis and Futuna Islands",443.9745866309,438.8876888181,440.2920187167,438.1480370151,435.0038231729,442.7612985912,578.1069971892,1082.2984358024,647.3161754314,734.0237231762,860.7482081214,1906.9279378659,1278.0752328432,1608.4429534394,2133.2470775121,1732.8416084124,1878.5975838659,2223.3375318281,1838.1989807106,1884.24864691,2151.28321783,2172.7877341461,3023.2828817086,2005.2859847434,1955.857609936,1420.2931455069,1929.0798430322,1461.7955836719,918.8108756369,909.549036249,2732.7013300777,4412.2913252674,2445.3379880123,2124.9166812457,3990.2987673341,3721.8359761588,2795.4409194671,3995.5822950482,4309.0518628955,5142.1394331871,4525.8431686955,5608.6876924758,3675.4373790435,3221.0357183388,5026.3037236819,4625.7396260629,5732.2223090788,4739.7957902082,3236.419410255,3739.0658430344,1741.1192274394,1606.1484040403,1468.7440322391,1268.5933756,1307.7554765034,1401.5258324896,1342.2706757263,1537.9710115495,1507.0848488133,1651.6594818997,1727.3041728095,1702.193945545,1569.3494612453,1429.258464183,1547.3244368356,2335.5366295173,1974.4500307273,1328.2556962427,985.4593402294,971.0058082377
